player_id,gameweek,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,rolling_pts_3,rolling_mins_3,opponent_team,was_home
3,36,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False
3,37,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,True
4,1,12,90,1,1,1,0,3,48,54.8,24.1,46.0,12.5,0.0,0.0,20,True
4,2,2,90,0,0,1,0,0,-2,0.0,6.1,15.0,2.0,0.0,0.0,2,False
4,3,8,90,1,0,0,1,2,34,47.0,24.8,30.0,10.2,7.333333333333333,90.0,5,True
4,4,2,90,0,0,1,0,0,9,19.2,5.4,36.0,6.1,4.0,90.0,18,False
4,5,2,90,0,0,0,2,0,8,15.0,0.0,17.0,3.2,4.0,90.0,13,False
4,6,6,90,1,0,0,2,0,25,35.6,8.5,100.0,14.4,3.3333333333333335,90.0,11,True
4,7,8,90,1,0,0,1,2,34,37.6,14.9,82.0,13.5,5.333333333333333,90.0,17,True
4,8,2,90,0,0,0,2,0,4,3.6,3.3,10.0,1.7,5.333333333333333,90.0,3,False
4,9,2,90,0,0,0,2,0,3,4.4,25.3,17.0,4.7,4.0,90.0,12,True
4,10,1,90,0,0,0,1,0,4,5.6,11.8,4.0,2.1,1.6666666666666667,90.0,15,False
4,11,1,90,0,0,0,1,0,2,12.0,13.2,2.0,2.7,1.3333333333333333,90.0,6,False
4,12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,60.0,16,True
4,13,6,90,1,0,0,2,0,28,31.4,4.7,24.0,6.0,2.3333333333333335,60.0,19,False
4,14,2,90,0,0,1,0,0,2,4.8,3.1,35.0,4.3,2.6666666666666665,60.0,14,True
4,15,5,73,0,1,0,1,0,9,9.8,14.8,19.0,4.4,4.333333333333333,84.33333333333333,9,False
4,16,2,90,0,0,1,0,0,8,7.0,26.0,23.0,5.6,3.0,84.33333333333333,8,True
4,17,6,57,1,0,0,1,1,34,42.4,13.2,37.0,9.3,4.333333333333333,73.33333333333333,7,False
4,18,7,90,1,0,1,0,2,33,42.0,21.0,62.0,12.5,5.0,79.0,10,True
4,19,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.333333333333333,49.0,4,False
4,20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.3333333333333335,30.0,5,False
